ID;Temporada;Jornada;Local;Visitant;1;X;2;Resultat
12134901;12-13;49;Valencia;Granada CF;0,7512;0,1596;0,0891;1
12134902;12-13;49;Osasuna;Sevilla;0,3922;0,2796;0,3282;1
12134903;12-13;49;Real Sociedad;Real Madrid;0,4430;0,2521;0,3048;X
12134904;12-13;49;Malaga;Dep. La Coruna;0,4292;0,2690;0,3017;1
12134905;12-13;49;Espanyol;Barcelona;0,1781;0,2307;0,5912;2
12134906;12-13;49;Valladolid;Celta Vigo;0,3793;0,2786;0,3422;2
12134907;12-13;49;Atl. Madrid;Mallorca;0,5853;0,2296;0,1852;X
12134908;12-13;49;Betis;Zaragoza;0,4835;0,2723;0,2442;1
12134909;12-13;49;Ath Bilbao;Levante;0,6834;0,2064;0,1103;2
12134910;12-13;49;Huesca;Gijon;0,5094;0,2702;0,2204;1
12134911;12-13;49;Mirandes;Las Palmas;0,3774;0,2907;0,3319;1
12134912;12-13;49;Murcia;Ponferradina;0,4494;0,2871;0,2635;2
12134913;12-13;49;Racing Santander;Guadalajara;0,5642;0,2579;0,1780;X
12134914;12-13;49;Alcorcon;Almeria;0,3547;0,2933;0,3520;2
12135001;12-13;50;Granada CF;Getafe;0,4539;0,2758;0,2703;1
12135002;12-13;50;Real Madrid;Osasuna;0,7525;0,1552;0,0923;1
12135003;12-13;50;Dep. La Coruna;Real Sociedad;0,3693;0,2614;0,3693;2
12135004;12-13;50;Barcelona;Malaga;0,7578;0,1528;0,0894;1
12135005;12-13;50;Zaragoza;Atl. Madrid;0,3953;0,2718;0,3329;2
12135006;12-13;50;Levante;Betis;0,2884;0,2743;0,4373;X
12135007;12-13;50;Rayo Vallecano;Ath Bilbao;0,4544;0,2700;0,2756;X
12135008;12-13;50;Cordoba;Mirandes;0,3838;0,2924;0,3238;2
12135009;12-13;50;Las Palmas;Numancia;0,6660;0,2090;0,1250;1
12135010;12-13;50;Hercules;Murcia;0,2291;0,2412;0,5297;2
12135011;12-13;50;Ponferradina;Racing Santander;0,4732;0,2720;0,2548;X
12135012;12-13;50;Guadalajara;Lugo;0,4931;0,2822;0,2247;2
12135013;12-13;50;Sabadell;Elche;0,3613;0,2802;0,3585;X
12135014;12-13;50;Almeria;Girona;0,5961;0,2422;0,1617;1
13140101;13-14;01;Celta Vigo;Espanyol;0,3860;0,2996;0,3144;X
13140102;13-14;01;Real Madrid;Betis;0,8452;0,1028;0,0521;1
13140103;13-14;01;Osasuna;Granada CF;0,4581;0,2891;0,2529;2
13140104;13-14;01;Valladolid;Ath Bilbao;0,3439;0,2966;0,3595;2
13140105;13-14;01;Almeria;Villarreal;0,3330;0,2948;0,3722;2
13140106;13-14;01;Real Sociedad;Getafe;0,5646;0,2509;0,1845;1
13140107;13-14;01;Rayo Vallecano;Elche;0,4502;0,2888;0,2610;1
13140108;13-14;01;Barcelona;Levante;0,8854;0,0784;0,0363;1
13140109;13-14;01;Valencia;Malaga;0,6804;0,2057;0,1138;1
13140110;13-14;01;Hercules;Zaragoza;0,3685;0,3077;0,3237;X
13140111;13-14;01;Sabadell;Mallorca;0,2686;0,2790;0,4524;1
13140112;13-14;01;Cordoba;Ponferradina;0,4615;0,2825;0,2561;1
13140113;13-14;01;Las Palmas;Dep. La Coruna;0,3891;0,2879;0,3229;2
13140114;13-14;01;Jaen;Eibar;0,3801;0,3094;0,3104;2
13140201;13-14;02;Betis;Celta Vigo;0,5238;0,2656;0,2107;2
13140202;13-14;02;Granada CF;Real Madrid;0,1130;0,1890;0,6980;2
13140203;13-14;02;Villarreal;Valladolid;0,5743;0,2547;0,1710;1
13140204;13-14;02;Elche;Real Sociedad;0,3081;0,2920;0,4000;X
13140205;13-14;02;Atl. Madrid;Rayo Vallecano;0,7029;0,1953;0,1018;1
13140206;13-14;02;Levante;Sevilla;0,2754;0,2827;0,4419;X
13140207;13-14;02;Malaga;Barcelona;0,0935;0,1705;0,7359;2
13140208;13-14;02;Tenerife;Hercules;0,4118;0,2983;0,2899;X
13140209;13-14;02;Recreativo Huelva;Gijon;0,3849;0,2929;0,3223;X
13140210;13-14;02;Ponferradina;Sabadell;0,5044;0,2745;0,2211;1
13140211;13-14;02;Dep. La Coruna;Cordoba;0,5194;0,2656;0,2149;2
13140212;13-14;02;Alaves;Las Palmas;0,4130;0,2935;0,2935;X
13140213;13-14;02;Eibar;Girona;0,4534;0,2900;0,2566;2
13140214;13-14;02;Numancia;Jaen;0,5243;0,2745;0,2011;1
13140301;13-14;03;Espanyol;Betis;0,4477;0,2842;0,2681;X
13140302;13-14;03;Celta Vigo;Granada CF;0,4486;0,2873;0,2642;X
13140303;13-14;03;Real Madrid;Ath Bilbao;0,8011;0,1313;0,0676;1
13140304;13-14;03;Osasuna;Villarreal;0,3471;0,2926;0,3603;2
13140305;13-14;03;Valladolid;Getafe;0,4414;0,2867;0,2719;1
13140306;13-14;03;Real Sociedad;Atl. Madrid;0,3001;0,2857;0,4142;2
13140307;13-14;03;Sevilla;Malaga;0,5372;0,2663;0,1965;X
13140308;13-14;03;Mirandes;Tenerife;0,4173;0,2986;0,2841;1
13140309;13-14;03;Gijon;Mallorca;0,4669;0,2821;0,2510;1
13140310;13-14;03;Sabadell;Dep. La Coruna;0,3091;0,2936;0,3973;2
13140311;13-14;03;Cordoba;Alaves;0,5044;0,2729;0,2227;X
13140312;13-14;03;Las Palmas;Eibar;0,5629;0,2625;0,1747;X
13140313;13-14;03;Girona;Numancia;0,4761;0,2777;0,2462;X
13140314;13-14;03;Lugo;Jaen;0,5028;0,2817;0,2155;1
13140501;13-14;05;Betis;Valencia;0,3367;0,2851;0,3782;1
13140502;13-14;05;Granada CF;Espanyol;0,3933;0,2956;0,3111;2
13140503;13-14;05;Villarreal;Real Madrid;0,2042;0,2455;0,5503;X
13140504;13-14;05;Getafe;Osasuna;0,4456;0,2893;0,2651;1
13140505;13-14;05;Elche;Valladolid;0,4405;0,2937;0,2658;X
13140506;13-14;05;Atl. Madrid;Almeria;0,7537;0,1663;0,0799;1
13140507;13-14;05;Malaga;Rayo Vallecano;0,5390;0,2516;0,2094;1
13140508;13-14;05;Barcelona;Sevilla;0,8340;0,1174;0,0486;1
13140509;13-14;05;Zaragoza;Tenerife;0,4864;0,2847;0,2289;1
13140510;13-14;05;Hercules;Mallorca;0,3918;0,2942;0,3140;X
13140511;13-14;05;Gijon;Dep. La Coruna;0,4114;0,2883;0,3003;1
13140512;13-14;05;Murcia;Alaves;0,4360;0,2862;0,2777;1
13140513;13-14;05;Cordoba;Numancia;0,4581;0,2823;0,2596;1
13140514;13-14;05;Lugo;Girona;0,4079;0,2839;0,3083;2
13140701;13-14;07;Betis;Granada CF;0,5615;0,2651;0,1735;X
13140702;13-14;07;Celta Vigo;Villarreal;0,3358;0,2759;0,3883;X
13140703;13-14;07;Real Madrid;Getafe;0,8602;0,0974;0,0423;1
13140704;13-14;07;Valladolid;Atl. Madrid;0,1595;0,2501;0,5904;2
13140705;13-14;07;Almeria;Levante;0,5070;0,2780;0,2150;X
13140706;13-14;07;Real Sociedad;Malaga;0,5117;0,2659;0,2224;X
13140707;13-14;07;Rayo Vallecano;Barcelona;0,0615;0,1283;0,8102;2
13140708;13-14;07;Tenerife;Lugo;0,4669;0,2847;0,2484;2
13140709;13-14;07;Mallorca;Mirandes;0,5670;0,2553;0,1777;1
13140710;13-14;07;Ponferradina;Hercules;0,4235;0,2950;0,2815;1
13140711;13-14;07;Dep. La Coruna;Alcorcon;0,4812;0,2770;0,2418;1
13140712;13-14;07;Alaves;Gijon;0,3439;0,2921;0,3640;1
13140713;13-14;07;Jaen;Cordoba;0,3732;0,2971;0,3297;X
13140714;13-14;07;Girona;Las Palmas;0,4653;0,2759;0,2588;2
13140901;13-14;09;Betis;Villarreal;0,3636;0,2850;0,3515;1
13140902;13-14;09;Espanyol;Getafe;0,5764;0,2569;0,1667;2
13140903;13-14;09;Celta Vigo;Elche;0,4770;0,2851;0,2379;2
13140904;13-14;09;Real Madrid;Atl. Madrid;0,5325;0,2648;0,2028;2
13140905;13-14;09;Osasuna;Levante;0,4494;0,2909;0,2598;2
13140906;13-14;09;Almeria;Barcelona;0,0627;0,1306;0,8067;2
13140907;13-14;09;Valencia;Rayo Vallecano;0,7086;0,1775;0,1139;1
13140908;13-14;09;Zaragoza;Recreativo Huelva;0,4553;0,2795;0,2652;2
13140909;13-14;09;Mirandes;Ponferradina;0,3910;0,2995;0,3094;1
13140910;13-14;09;Hercules;Dep. La Coruna;0,3513;0,2920;0,3567;2
13140911;13-14;09;Alcorcon;Alaves;0,5273;0,2745;0,1982;1
13140912;13-14;09;Murcia;Numancia;0,3900;0,2940;0,3160;1
13140913;13-14;09;Cordoba;Girona;0,4672;0,2823;0,2505;1
13140914;13-14;09;Lugo;Las Palmas;0,4093;0,2944;0,2963;1
13141101;13-14;11;Getafe;Betis;0,3692;0,2956;0,3353;1
13141102;13-14;11;Elche;Espanyol;0,3863;0,2979;0,3157;1
13141103;13-14;11;Atl. Madrid;Celta Vigo;0,7912;0,1424;0,0664;1
13141104;13-14;11;Levante;Real Madrid;0,1088;0,1812;0,7099;2
13141105;13-14;11;Barcelona;Valladolid;0,8495;0,1062;0,0443;1
13141106;13-14;11;Sevilla;Almeria;0,6376;0,2130;0,1494;1
13141107;13-14;11;Rayo Vallecano;Real Sociedad;0,3383;0,2829;0,3788;1
13141108;13-14;11;Recreativo Huelva;Tenerife;0,5210;0,2680;0,2110;1
13141109;13-14;11;Mallorca;Zaragoza;0,4743;0,2823;0,2433;2
13141110;13-14;11;Dep. La Coruna;Mirandes;0,6112;0,2474;0,1415;X
13141111;13-14;11;Alaves;Hercules;0,4562;0,2869;0,2569;1
13141112;13-14;11;Numancia;Gijon;0,4028;0,2867;0,3105;X
13141113;13-14;11;Jaen;Murcia;0,3882;0,2943;0,3175;1
13141114;13-14;11;Las Palmas;Cordoba;0,4450;0,2858;0,2693;1
13141301;13-14;13;Granada CF;Getafe;0,4436;0,2868;0,2697;2
13141302;13-14;13;Betis;Elche;0,5058;0,2756;0,2186;2
13141303;13-14;13;Real Madrid;Malaga;0,8027;0,1289;0,0684;1
13141304;13-14;13;Osasuna;Barcelona;0,0909;0,1717;0,7374;X
13141305;13-14;13;Valladolid;Sevilla;0,3469;0,2846;0,3685;X
13141306;13-14;13;Almeria;Rayo Vallecano;0,4763;0,2648;0,2590;2
13141307;13-14;13;Valencia;Real Sociedad;0,4908;0,2675;0,2417;2
13141308;13-14;13;Dep. La Coruna;Zaragoza;0,4731;0,2842;0,2427;X
13141309;13-14;13;Eibar;Mirandes;0,4465;0,2944;0,2592;1
13141310;13-14;13;Numancia;Hercules;0,5017;0,2729;0,2254;X
13141311;13-14;13;Jaen;Alcorcon;0,3429;0,2970;0,3601;1
13141312;13-14;13;Girona;Gijon;0,3816;0,2949;0,3235;1
13141313;13-14;13;Las Palmas;Murcia;0,5091;0,2801;0,2109;X
13141314;13-14;13;Cordoba;Sabadell;0,5492;0,2637;0,1871;1
13141501;13-14;15;Villarreal;Valencia;0,4839;0,2710;0,2451;1
13141502;13-14;15;Elche;Granada CF;0,4873;0,2837;0,2290;2
13141503;13-14;15;Atl. Madrid;Betis;0,7584;0,1637;0,0778;1
13141504;13-14;15;Levante;Espanyol;0,3704;0,2945;0,3351;1
13141505;13-14;15;Malaga;Celta Vigo;0,5084;0,2663;0,2253;2
13141506;13-14;15;Sevilla;Osasuna;0,6497;0,2196;0,1307;1
13141507;13-14;15;Real Sociedad;Almeria;0,6125;0,2380;0,1495;1
13141508;13-14;15;Recreativo Huelva;Mallorca;0,4133;0,2901;0,2966;1
13141509;13-14;15;Tenerife;Dep. La Coruna;0,3764;0,2973;0,3264;1
13141510;13-14;15;Zaragoza;Alaves;0,5222;0,2733;0,2045;X
13141511;13-14;15;Mirandes;Numancia;0,3485;0,3042;0,3472;X
13141512;13-14;15;Hercules;Jaen;0,4933;0,2742;0,2325;2
13141513;13-14;15;Murcia;Cordoba;0,4130;0,2907;0,2963;X
13141514;13-14;15;Lugo;Sabadell;0,5426;0,2674;0,1901;1
13141701;13-14;17;Getafe;Valencia;0,3607;0,2866;0,3527;2
13141702;13-14;17;Atl. Madrid;Ath Bilbao;0,6975;0,1985;0,1040;1
13141703;13-14;17;Levante;Granada CF;0,4379;0,2915;0,2707;2
13141704;13-14;17;Sevilla;Celta Vigo;0,6108;0,2232;0,1660;2
13141705;13-14;17;Rayo Vallecano;Real Madrid;0,0879;0,1564;0,7557;2
13141706;13-14;17;Real Sociedad;Osasuna;0,5766;0,2459;0,1775;1
13141707;13-14;17;Almeria;Valladolid;0,4412;0,2831;0,2757;1
13141708;13-14;17;Mallorca;Lugo;0,4920;0,2725;0,2355;X
13141709;13-14;17;Ponferradina;Recreativo Huelva;0,4428;0,2853;0,2719;1
13141710;13-14;17;Eibar;Zaragoza;0,4156;0,3036;0,2808;1
13141711;13-14;17;Jaen;Mirandes;0,4710;0,2843;0,2447;2
13141712;13-14;17;Girona;Hercules;0,4496;0,2825;0,2679;X
13141713;13-14;17;Las Palmas;Alcorcon;0,4617;0,2835;0,2548;1
13141714;13-14;17;Cordoba;Gijon;0,4005;0,2935;0,3060;X
13141901;13-14;19;Getafe;Elche;0,4641;0,2875;0,2484;X
13141902;13-14;19;Ath Bilbao;Levante;0,5945;0,2451;0,1604;1
13141903;13-14;19;Betis;Barcelona;0,0895;0,1548;0,7557;2
13141904;13-14;19;Espanyol;Sevilla;0,3998;0,2883;0,3119;2
13141905;13-14;19;Celta Vigo;Rayo Vallecano;0,4897;0,2691;0,2411;2
13141906;13-14;19;Real Madrid;Real Sociedad;0,7973;0,1284;0,0744;1
13141907;13-14;19;Valencia;Valladolid;0,6598;0,2169;0,1232;X
13141908;13-14;19;Recreativo Huelva;Dep. La Coruna;0,3591;0,3002;0,3407;2
13141909;13-14;19;Tenerife;Eibar;0,4486;0,2972;0,2542;1
13141910;13-14;19;Zaragoza;Numancia;0,4690;0,2854;0,2456;2
13141911;13-14;19;Mirandes;Girona;0,3988;0,3001;0,3011;2
13141912;13-14;19;Alcorcon;Cordoba;0,4903;0,2779;0,2318;X
13141913;13-14;19;Gijon;Sabadell;0,6304;0,2332;0,1364;1
13141914;13-14;19;Lugo;Murcia;0,4566;0,2840;0,2594;X
13142101;13-14;21;Elche;Valencia;0,2992;0,2937;0,4071;1
13142102;13-14;21;Atl. Madrid;Getafe;0,7736;0,1591;0,0672;1
13142103;13-14;21;Levante;Villarreal;0,2821;0,2916;0,4263;2
13142104;13-14;21;Barcelona;Granada CF;0,8312;0,1190;0,0497;1
13142105;13-14;21;Rayo Vallecano;Espanyol;0,4396;0,2868;0,2736;2
13142106;13-14;21;Real Sociedad;Celta Vigo;0,5426;0,2566;0,2008;1
13142107;13-14;21;Almeria;Real Madrid;0,0939;0,1609;0,7452;2
13142108;13-14;21;Ponferradina;Dep. La Coruna;0,3694;0,2993;0,3313;2
13142109;13-14;21;Mallorca;Alaves;0,4902;0,2746;0,2352;1
13142110;13-14;21;Tenerife;Jaen;0,4859;0,2888;0,2253;1
13142111;13-14;21;Zaragoza;Girona;0,4767;0,2806;0,2427;1
13142112;13-14;21;Mirandes;Cordoba;0,3785;0,3025;0,3190;1
13142113;13-14;21;Hercules;Sabadell;0,5734;0,2526;0,1740;1
13142114;13-14;21;Lugo;Gijon;0,3409;0,2928;0,3663;2
13142301;13-14;23;Elche;Atl. Madrid;0,1308;0,2269;0,6423;2
13142302;13-14;23;Ath Bilbao;Barcelona;0,1593;0,2232;0,6175;1
13142303;13-14;23;Betis;Rayo Vallecano;0,4870;0,2713;0,2416;X
13142304;13-14;23;Espanyol;Real Sociedad;0,4445;0,2806;0,2749;2
13142305;13-14;23;Celta Vigo;Almeria;0,5351;0,2653;0,1996;1
13142306;13-14;23;Real Madrid;Valladolid;0,8549;0,1008;0,0443;1
13142307;13-14;23;Valencia;Osasuna;0,6634;0,2118;0,1248;1
13142308;13-14;23;Dep. La Coruna;Lugo;0,5455;0,2712;0,1833;X
13142309;13-14;23;Alaves;Ponferradina;0,4325;0,2915;0,2760;X
13142310;13-14;23;Eibar;Mallorca;0,3928;0,2952;0,3119;2
13142311;13-14;23;Numancia;Recreativo Huelva;0,4732;0,2834;0,2434;2
13142312;13-14;23;Las Palmas;Zaragoza;0,4755;0,2780;0,2465;2
13142313;13-14;23;Murcia;Hercules;0,4153;0,2906;0,2942;2
13142314;13-14;23;Gijon;Alcorcon;0,5332;0,2636;0,2031;X
13142601;13-14;26;Malaga;Getafe;0,4772;0,2761;0,2467;1
13142602;13-14;26;Barcelona;Villarreal;0,7434;0,1652;0,0914;1
13142603;13-14;26;Sevilla;Ath Bilbao;0,4772;0,2675;0,2553;X
13142604;13-14;26;Rayo Vallecano;Granada CF;0,4511;0,2800;0,2689;2
13142605;13-14;26;Real Sociedad;Betis;0,5273;0,2593;0,2133;1
13142606;13-14;26;Almeria;Espanyol;0,3481;0,2933;0,3586;X
13142607;13-14;26;Osasuna;Real Madrid;0,0775;0,1507;0,7718;X
13142608;13-14;26;Eibar;Dep. La Coruna;0,3279;0,3084;0,3636;1
13142609;13-14;26;Numancia;Ponferradina;0,4761;0,2808;0,2431;1
13142610;13-14;26;Jaen;Mallorca;0,3539;0,2975;0,3486;1
13142611;13-14;26;Girona;Recreativo Huelva;0,4061;0,2843;0,3096;X
13142612;13-14;26;Cordoba;Tenerife;0,3938;0,2992;0,3070;1
13142613;13-14;26;Sabadell;Zaragoza;0,3342;0,2916;0,3741;1
13142614;13-14;26;Gijon;Mirandes;0,6195;0,2462;0,1344;1
13142801;13-14;28;Atl. Madrid;Levante;0,8355;0,1169;0,0476;1
13142802;13-14;28;Getafe;Barcelona;0,1093;0,1917;0,6990;2
13142803;13-14;28;Villarreal;Sevilla;0,5136;0,2654;0,2210;2
13142804;13-14;28;Ath Bilbao;Rayo Vallecano;0,6444;0,2153;0,1403;1
13142805;13-14;28;Granada CF;Real Sociedad;0,3543;0,2940;0,3517;2
13142806;13-14;28;Betis;Almeria;0,5742;0,2509;0,1749;2
13142807;13-14;28;Espanyol;Valladolid;0,5310;0,2724;0,1966;1
13142808;13-14;28;Valencia;Real Madrid;0,1735;0,2285;0,5980;2
13142809;13-14;28;Alaves;Eibar;0,4349;0,2982;0,2669;2
13142810;13-14;28;Dep. La Coruna;Numancia;0,4807;0,2902;0,2292;X
13142811;13-14;28;Recreativo Huelva;Las Palmas;0,4389;0,2908;0,2703;2
13142812;13-14;28;Zaragoza;Murcia;0,5041;0,2775;0,2184;X
13142813;13-14;28;Mirandes;Alcorcon;0,3468;0,3039;0,3494;X
13142814;13-14;28;Lugo;Hercules;0,4276;0,2945;0,2779;2
13142901;13-14;29;Malaga;Atl. Madrid;0,1505;0,2320;0,6176;2
13142902;13-14;29;Valladolid;Betis;0,3667;0,2904;0,3429;X
13142903;13-14;29;Valencia;Levante;0,6596;0,2139;0,1265;1
13142904;13-14;29;Rayo Vallecano;Villarreal;0,2767;0,2799;0,4434;2
13142905;13-14;29;Sevilla;Getafe;0,6083;0,2298;0,1619;1
13142906;13-14;29;Barcelona;Elche;0,8951;0,0704;0,0345;1
13142907;13-14;29;Osasuna;Espanyol;0,4011;0,3018;0,2971;1
13142908;13-14;29;Real Madrid;Celta Vigo;0,8953;0,0746;0,0301;1
13142909;13-14;29;Almeria;Granada CF;0,3685;0,2932;0,3383;1
13142910;13-14;29;Lugo;Eibar;0,4339;0,3008;0,2652;X
13142911;13-14;29;Girona;Ponferradina;0,3947;0,2924;0,3129;X
13142912;13-14;29;Cordoba;Recreativo Huelva;0,4820;0,2758;0,2422;1
13142913;13-14;29;Murcia;Tenerife;0,4127;0,2937;0,2937;2
13142914;13-14;29;Gijon;Zaragoza;0,5273;0,2667;0,2060;2
13143001;13-14;30;Levante;Malaga;0,3539;0,2973;0,3487;1
13143002;13-14;30;Elche;Sevilla;0,2409;0,2749;0,4842;X
13143003;13-14;30;Getafe;Rayo Vallecano;0,4311;0,2794;0,2896;2
13143004;13-14;30;Ath Bilbao;Almeria;0,7044;0,1913;0,1043;1
13143005;13-14;30;Betis;Osasuna;0,5233;0,2646;0,2121;2
13143006;13-14;30;Espanyol;Real Madrid;0,1101;0,1840;0,7060;2
13143007;13-14;30;Celta Vigo;Valencia;0,3061;0,2817;0,4122;1
13143008;13-14;30;Alaves;Jaen;0,4993;0,2819;0,2188;2
13143009;13-14;30;Dep. La Coruna;Girona;0,5863;0,2536;0,1601;X
13143010;13-14;30;Ponferradina;Las Palmas;0,4301;0,2850;0,2850;X
13143011;13-14;30;Mallorca;Cordoba;0,5052;0,2716;0,2232;X
13143012;13-14;30;Recreativo Huelva;Sabadell;0,5578;0,2533;0,1889;2
13143013;13-14;30;Tenerife;Gijon;0,4002;0,2908;0,3090;X
13143014;13-14;30;Zaragoza;Alcorcon;0,4407;0,2888;0,2705;1
13143101;13-14;31;Espanyol;Celta Vigo;0,4935;0,2818;0,2247;1
13143102;13-14;31;Betis;Real Madrid;0,0963;0,1545;0,7492;2
13143103;13-14;31;Granada CF;Osasuna;0,4925;0,2880;0,2195;X
13143104;13-14;31;Villarreal;Almeria;0,7421;0,1721;0,0859;1
13143105;13-14;31;Getafe;Real Sociedad;0,2970;0,2787;0,4243;X
13143106;13-14;31;Atl. Madrid;Sevilla;0,7240;0,1783;0,0978;X
13143107;13-14;31;Levante;Barcelona;0,0562;0,1219;0,8218;X
13143108;13-14;31;Zaragoza;Hercules;0,4768;0,2804;0,2427;X
13143109;13-14;31;Tenerife;Alcorcon;0,4881;0,2787;0,2332;2
13143110;13-14;31;Recreativo Huelva;Murcia;0,4960;0,2725;0,2315;X
13143111;13-14;31;Mallorca;Sabadell;0,5729;0,2546;0,1724;1
13143112;13-14;31;Dep. La Coruna;Las Palmas;0,4305;0,2951;0,2744;2
13143113;13-14;31;Eibar;Jaen;0,4810;0,2868;0,2322;1
13143114;13-14;31;Numancia;Lugo;0,4916;0,2837;0,2247;2
13143201;13-14;32;Valencia;Espanyol;0,5741;0,2495;0,1765;X
13143202;13-14;32;Real Madrid;Granada CF;0,9004;0,0674;0,0322;1
13143203;13-14;32;Valladolid;Villarreal;0,2335;0,2729;0,4936;1
13143204;13-14;32;Almeria;Getafe;0,3978;0,2925;0,3097;1
13143205;13-14;32;Real Sociedad;Elche;0,6315;0,2287;0,1398;1
13143206;13-14;32;Sevilla;Levante;0,7091;0,1896;0,1013;2
13143207;13-14;32;Barcelona;Malaga;0,8831;0,0840;0,0329;1
13143208;13-14;32;Mirandes;Zaragoza;0,3827;0,2995;0,3178;2
13143209;13-14;32;Hercules;Tenerife;0,4511;0,2861;0,2628;2
13143210;13-14;32;Gijon;Recreativo Huelva;0,5665;0,2554;0,1781;X
13143211;13-14;32;Murcia;Mallorca;0,3705;0,2973;0,3322;X
13143212;13-14;32;Cordoba;Dep. La Coruna;0,4065;0,2991;0,2944;2
13143213;13-14;32;Sabadell;Ponferradina;0,3742;0,2998;0,3260;X
13143214;13-14;32;Jaen;Numancia;0,3494;0,3174;0,3332;X
13143301;13-14;33;Betis;Espanyol;0,4204;0,2836;0,2960;1
13143302;13-14;33;Ath Bilbao;Real Madrid;0,1851;0,2250;0,5898;X
13143303;13-14;33;Getafe;Valladolid;0,4883;0,2784;0,2334;X
13143304;13-14;33;Elche;Almeria;0,4990;0,2854;0,2156;1
13143305;13-14;33;Atl. Madrid;Real Sociedad;0,7192;0,1851;0,0957;1
13143306;13-14;33;Levante;Rayo Vallecano;0,4185;0,2815;0,3000;X
13143307;13-14;33;Barcelona;Valencia;0,8439;0,1085;0,0476;2
13143308;13-14;33;Recreativo Huelva;Alcorcon;0,3987;0,2977;0,3036;1
13143309;13-14;33;Mallorca;Gijon;0,4282;0,2850;0,2868;2
13143310;13-14;33;Alaves;Cordoba;0,4140;0,3008;0,2852;X
13143311;13-14;33;Jaen;Lugo;0,4134;0,3039;0,2827;X
13143312;13-14;33;Ponferradina;Murcia;0,4583;0,2864;0,2553;1
13143313;13-14;33;Dep. La Coruna;Sabadell;0,6096;0,2464;0,1440;1
13143314;13-14;33;Eibar;Las Palmas;0,3860;0,3045;0,3095;1
13143401;13-14;34;Valencia;Betis;0,6348;0,2209;0,1443;1
13143402;13-14;34;Real Madrid;Villarreal;0,7297;0,1719;0,0983;1
13143403;13-14;34;Osasuna;Getafe;0,4508;0,2936;0,2557;1
13143404;13-14;34;Valladolid;Elche;0,4428;0,3018;0,2554;X
13143405;13-14;34;Almeria;Atl. Madrid;0,1031;0,1974;0,6995;1
13143406;13-14;34;Real Sociedad;Levante;0,6376;0,2257;0,1367;X
13143407;13-14;34;Sevilla;Barcelona;0,1564;0,2199;0,6236;2
13143408;13-14;34;Lugo;Zaragoza;0,4093;0,3004;0,2902;1
13143409;13-14;34;Hercules;Recreativo Huelva;0,4204;0,2898;0,2898;2
13143410;13-14;34;Murcia;Dep. La Coruna;0,3263;0,3122;0,3615;1
13143411;13-14;34;Sabadell;Alaves;0,4130;0,2912;0,2958;2
13143412;13-14;34;Cordoba;Eibar;0,4372;0,3008;0,2620;2
13143413;13-14;34;Las Palmas;Numancia;0,4574;0,2912;0,2514;X
13143414;13-14;34;Girona;Jaen;0,4670;0,2879;0,2451;X
13143501;13-14;35;Atl. Madrid;Valladolid;0,8078;0,1383;0,0539;1
13143502;13-14;35;Levante;Almeria;0,4501;0,2932;0,2567;1
13143503;13-14;35;Barcelona;Rayo Vallecano;0,9006;0,0705;0,0289;1
13143504;13-14;35;Villarreal;Celta Vigo;0,5800;0,2433;0,1768;2
13143505;13-14;35;Granada CF;Betis;0,4176;0,2894;0,2930;1
13143506;13-14;35;Getafe;Real Madrid;0,0703;0,1492;0,7804;2
13143507;13-14;35;Ath Bilbao;Espanyol;0,5796;0,2475;0,1728;2
13143508;13-14;35;Tenerife;Zaragoza;0,4564;0,2879;0,2557;X
13143509;13-14;35;Recreativo Huelva;Mirandes;0,4772;0,2843;0,2386;1
13143510;13-14;35;Mallorca;Hercules;0,5420;0,2541;0,2038;2
13143511;13-14;35;Dep. La Coruna;Gijon;0,4069;0,2965;0,2965;X
13143512;13-14;35;Alaves;Murcia;0,4299;0,2989;0,2713;2
13143513;13-14;35;Eibar;Sabadell;0,5195;0,2766;0,2040;1
13143514;13-14;35;Numancia;Cordoba;0,4860;0,2853;0,2287;1
13143701;13-14;37;Real Madrid;Elche;0,8845;0,0826;0,0329;1
13143702;13-14;37;Celta Vigo;Getafe;0,5525;0,2597;0,1878;X
13143703;13-14;37;Almeria;Malaga;0,3596;0,2988;0,3416;X
13143704;13-14;37;Rayo Vallecano;Sevilla;0,2916;0,2663;0,4421;2
13143705;13-14;37;Betis;Ath Bilbao;0,2884;0,2791;0,4326;2
13143706;13-14;37;Valencia;Granada CF;0,6473;0,2239;0,1288;1
13143707;13-14;37;Real Sociedad;Barcelona;0,1181;0,1825;0,6993;1
13143708;13-14;37;Mirandes;Mallorca;0,3626;0,2935;0,3440;X
13143709;13-14;37;Alcorcon;Dep. La Coruna;0,3585;0,3109;0,3306;2
13143710;13-14;37;Gijon;Alaves;0,5660;0,2560;0,1780;1
13143711;13-14;37;Murcia;Eibar;0,4233;0,3047;0,2720;X
13143712;13-14;37;Sabadell;Numancia;0,3688;0,3082;0,3230;X
13143713;13-14;37;Cordoba;Jaen;0,4882;0,2902;0,2216;X
13143714;13-14;37;Las Palmas;Girona;0,4918;0,2722;0,2360;1
13143901;13-14;39;Villarreal;Betis;0,6839;0,2001;0,1159;X
13143902;13-14;39;Getafe;Espanyol;0,3608;0,2966;0,3426;X
13143903;13-14;39;Elche;Celta Vigo;0,3856;0,2992;0,3151;1
13143904;13-14;39;Levante;Osasuna;0,4043;0,2988;0,2969;1
